name,brand,price,Processor Brand,Processor Name,Processor Generation,processor clock speed,Number of Cores,SSD,drive capacity,RAM,Dedicated Graphic Memory Capacity,screen size,Screen Resolution,weight,speakers,touchscreen,microphone,webcam
"DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop  (14 inch, Dune, 1.59 kg, With MS Office)",DELL,58590,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,,14,2073600.0,1.59,True,True,True,True
"DELL Inspiron Ryzen 5 Hexa Core R5-5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop  (14 inch, Pebble Green, 1.56 Kg, With MS Office)",DELL,70490,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,14,2073600.0,1.56,True,True,True,True
"DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 Kg, With MS Office)",DELL,40990,Intel,Core i3,10th Gen,1.2,2.0,true,512.0,8,,14,2073600.0,1.58,True,True,True,True
"DELL Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)",DELL,39490,Intel,Core i3,10th Gen,1.2,2.0,false,1000.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5415 Thin and Light Laptop  (14 inch, Titan Grey, 1.5 kg, With MS Office)",DELL,59490,AMD,Ryzen 5 Hexa Core,,2.4,6.0,true,512.0,8,,14,2073600.0,1.5,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (14.96 inch, Carbon Black, 1.8 kg, With MS Office)",DELL,33990,Intel,Core i3,11th Gen,1.7,2.0,false,1000.0,8,,14.96,2073600.0,1.8,True,True,True,True
"DELL Vostro Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3405 Thin and Light Laptop  (14 Inch, Accent Black, 1.59 Kgs, With MS Office)",DELL,38990,AMD,Ryzen 3 Dual Core,,3.5,2.0,true,512.0,8,,14,2073600.0,1.59,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.8 Kgs, With MS Office)",DELL,66490,Intel,Core i5,11th Gen,4.2,4.0,true,256.0,8,2 GB,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)",DELL,37390,AMD,Ryzen 3 Dual Core,,3.5,2.0,false,1000.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,65990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,2 GB,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (14.96 Inch, Carbon Black, 1.8 Kgs, With MS Office)",DELL,34990,AMD,Ryzen 3 Dual Core,,3.5,2.0,true,256.0,8,,14.96,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511,Inspiron 3000 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)",DELL,44490,Intel,Core i3,11th Gen,4.1,2.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop  (14 Inch, Platinum Silver, 1.5 Kgs, With MS Office)",DELL,74990,Intel,Core i5,11th Gen,4.5,4.0,true,512.0,8,,14,2073600.0,1.5,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) INSPIRON 5518 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.64 kg, With MS Office)",DELL,74690,Intel,Core i5,11th Gen,2.6,4.0,true,512.0,16,2 GB,15.6,2073600.0,1.64,True,True,True,True
"HP Ryzen 5 Octa Core 3500u - (8 GB/1 TB HDD/Windows 10 Home) 245 G8 Laptop  (15.6 inch, Dark Ash Silver, With MS Office)",HP,39980,AMD,Ryzen 5 Octa Core,,,,false,1000.0,8,,15.6,1049088.0,,False,True,False,False
"Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop  (15.6 inch, Platinum Grey, With MS Office)",Lenovo,48990,AMD,Ryzen 5 Hexa Core,,2.1,,true,512.0,8,,15.6,2073600.0,,False,True,False,False
"ASUS Vivobook 14 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X415FA-BV311T Laptop  (14.1 inch, Slate Grey, 1.6 kg)",ASUS,30999,Intel,Core i3,10th Gen,2.1,2.0,false,1000.0,8,,14.1,1049088.0,1.6,True,True,True,True
"Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) Ideapad 3 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.65 KG, With MS Office)",Lenovo,39999,Intel,Core i3,10th Gen,2.1,4.0,true,256.0,4,,15.6,2073600.0,1.65,True,True,True,True
"MSI Modern 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU Thin and Light Laptop  (14 inch, Carbon Gray, 1.3 kg)",MSI,54990,Intel,Core i5,11th Gen,2.5,4.0,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",HP,41990,Intel,Core i3,11th Gen,3.7,4.0,true,512.0,8,,15.6,1049088.0,1.75,True,True,True,True
"HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",HP,55990,Intel,Core i3,11th Gen,3.7,4.0,true,512.0,8,,14,2073600.0,1.52,True,True,True,True
"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 Kg, With MS Office)",HP,53990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Lenovo,41990,Intel,Core i3,11th Gen,1.7,2.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",HP,41990,Intel,Core i3,11th Gen,3.7,4.0,true,512.0,8,,15.6,1049088.0,1.75,True,True,True,True
"HP Spectre x360 14 Series Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-ea0538TU Thin and Light Laptop  (13.5 inch, Poseidon Blue, 1.34 kg, With MS Office)",HP,111999,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,13.5,2457600.0,1.34,True,True,True,True
"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Lenovo,47490,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop  (14 inch, Platinum Grey, 1.5 kg, With MS Office)",Lenovo,39990,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,8,,14,2073600.0,1.5,True,True,True,True
"MSI Prestige 14 Evo Intel EVO Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14Evo A11M-625IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.29 kg)",MSI,84990,Intel,Core i7,11th Gen,4.8,,true,512.0,16,,14,2073600.0,1.29,True,True,True,True
"MSI Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-862IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.3 kg)",MSI,37990,Intel,Core i3,11th Gen,3.00,,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 5402 Thin and Light Laptop  (14 Inch, Vintage Gray, 1.4 kg, With MS Office)",DELL,61490,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,14,2073600.0,1.4,True,True,True,True
"DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 kg, With MS Office)",DELL,78490,Intel,Core i5,11th Gen,2.5,4.0,true,512.0,8,2 GB,14,2073600.0,1.5,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,61490,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop  (14 inch, Pebble Green, 1.56 Kg, With MS Office)",DELL,84990,AMD,Ryzen 7 Octa Core,,1.8,8.0,true,512.0,16,,14,2073600.0,1.56,True,True,True,True
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (14.96 Inch, Platinum Silver, 1.8 Kgs, With MS Office)",DELL,39490,AMD,Ryzen 3 Dual Core,,3.5,2.0,false,1000.0,8,,14.96,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,47990,Intel,Core i3,10th Gen,1.2,2.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.8 Kgs, With MS Office)",DELL,58000,AMD,Ryzen 5 Quad Core,,3.5,4.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 kg, With MS Office)",DELL,60490,Intel,Core i3,11th Gen,2.0,2.0,true,512.0,8,,14,2073600.0,1.5,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,61970,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,39390,AMD,Ryzen 3 Dual Core,,2.6,2.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop  (14 Inch, Platinum Silver, 1.50 Kgs, With MS Office)",DELL,71990,Intel,Core i5,11th Gen,4.5,4.0,true,512.0,8,,14,2073600.0,1.50,True,True,True,True
"DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)",DELL,36000,Intel,Pentium Quad Core,,1.1,4.0,true,256.0,4,,15.6,2073600.0,1.8,True,True,True,True
"DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)",DELL,35999,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,4,,14,2073600.0,1.59,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)",DELL,55990,Intel,Core i5,11th Gen,4.2,4.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 kg, With MS Office)",DELL,47990,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,8,,14,2073600.0,1.5,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 Kg, With MS Office)",DELL,89890,Intel,Core i5,11th Gen,2.5,4.0,true,512.0,16,,14,2073600.0,1.5,True,True,True,True
"DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Accent Black, 1.58 Kg, With MS Office)",DELL,34990,Intel,Core i3,10th Gen,1.2,2.0,true,256.0,4,,14,2073600.0,1.58,True,True,True,True
"DELL Vostro Ryzen 5 Quad Core R5-3450U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3405 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)",DELL,44490,AMD,Ryzen 5 Quad Core,,2.1,4.0,true,256.0,8,,14,2073600.0,1.59,True,True,True,True
"DELL Inspiron Ryzen 5 Hexa Core R5-5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5515 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.64 Kg, With MS Office)",DELL,65000,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,15.6,2073600.0,1.64,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (14.96 Inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,41990,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,8,,14.96,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.8 Kg, With MS Office)",DELL,39490,AMD,Ryzen 3 Dual Core,,3.5,2.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (14.96 Inch, Platinum Silver, 1.8 Kgs, With MS Office)",DELL,43990,AMD,Ryzen 3 Dual Core,,3.5,2.0,true,256.0,8,,14.96,2073600.0,1.8,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.64 Kgs, With MS Office)",DELL,69990,Intel,Core i5,11th Gen,4.5,4.0,true,512.0,16,,15.6,2073600.0,1.64,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",DELL,48990,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 Kg, With MS Office)",DELL,49990,AMD,Ryzen 5 Quad Core,,2.1,4.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"ASUS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) X712EA-AU521TS Thin and Light Laptop  (17.3 Inch, Transparent Silver, 2.30 KG, With MS Office)",ASUS,56850,Intel,Core i5,11th Gen,4.2,4.0,true,512.0,16,,17.3,2073600.0,2.30,True,True,True,True
"DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop  (15.6 inch, Platinum Silver, With MS Office)",DELL,73519,Intel,Core i5,11th Gen,,,true,512.0,16,2 GB,15.6,2073600.0,,False,True,False,False
"ASUS Vivobook Ultra K15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L313WS Laptop  (15.6 inch, Transparent Silver, 1.8 kg, With MS Office)",ASUS,50940,Intel,Core i3,11th Gen,3.0,2.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Inpiron 7501 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics) 7501 Laptop  (15.6 inch, Silver Premium, 1.8 kg, With MS Office)",DELL,75990,Intel,Core i5,10th Gen,4.5,4.0,true,512.0,8,4 GB,15.6,,1.8,True,True,True,True
"DELL Ryzen 5 Quad Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop  (15.6 inch, Blue Mist Sparkle, With MS Office)",DELL,51990,AMD,Ryzen 5 Quad Core,,,,true,256.0,8,,15.6,,,False,True,False,False
"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3511 Laptop  (15.6 inches, Platinum Silver, 1.85 kg, With MS Office)",DELL,59990,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,,15.6,2073600.0,1.85,True,True,True,True
"HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) G8 240 Thin and Light Laptop  (14 inch, Ash Gray, 1.47 kg)",HP,35990,Intel,Core i3,11th Gen,1.7,2.0,false,1000.0,8,,14,1049088.0,1.47,True,True,True,True
"ASUS VivoBook 15 (2021) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,51990,Intel,Core i5,11th Gen,2.4,,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thin and Light Laptop  (14 inch, Dreamy White, 1.40 kg, With MS Office)",ASUS,55990,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,14,2073600.0,1.40,True,True,True,True
"ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB531WS Thin and Light Laptop  (14 inch, Cobalt Blue, 1.40 kg, With MS Office)",ASUS,55990,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,14,2073600.0,1.40,True,True,True,True
"ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",ASUS,47990,Intel,Core i3,11th Gen,3.00,,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook Ultra 14 (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB532WS Thin and Light Laptop  (14 inch, Bespoke Black, 1.40 kg, With MS Office)",ASUS,55990,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,14,2073600.0,1.40,True,True,True,True
"ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L503WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,58990,AMD,Ryzen 5 Hexa Core,,4.0,,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L502WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",ASUS,58990,AMD,Ryzen 5 Hexa Core,,4.0,,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop  (15.6 inch, Carbon Black, With MS Office)",DELL,42490,Intel,Core i3,11th Gen,,,false,1000.0,8,,15.6,2073600.0,,False,True,False,False
"ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",ASUS,50990,Intel,Core i3,11th Gen,3.00,,true,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L523WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,69990,Intel,Core i5,11th Gen,2.4,,true,256.0,16,,15.6,2073600.0,1.80,True,True,True,True
"ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,37990,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Laptop  (14 inch, Graphite Grey, With MS Office)",Lenovo,86648,Intel,Core i7,11th Gen,,,true,512.0,16,,14,2073600.0,,False,True,False,False
"HP Ryzen 7 Quad Core 3rd Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ay0046AU 2 in 1 Laptop  (13.3 inch, Black)",HP,109000,AMD,Ryzen 7 Quad Core,3rd Gen,,,true,512.0,16,,13.3,2073600.0,,False,True,False,False
"ASUS Vivobook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Laptop  (14 inch, Slate Grey, 1.6 kg)",ASUS,32890,Intel,Core i3,10th Gen,2.1,2.0,true,256.0,8,,14,1049088.0,1.6,True,True,True,True
"ASUS ExpertBook Core i3 10th Gen - (4 GB/1 TB HDD/DOS) P1545FA-BR281 Business Laptop  (15.6 inch, Slate Grey, 1.80 kg)",ASUS,34649,Intel,Core i3,10th Gen,2.1,2.0,false,1000.0,4,,15.6,1049088.0,1.80,True,True,True,True
"ASUS VivoBook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Thin and Light Laptop  (14 inch, Slate Grey, 1.80 kg)",ASUS,32489,Intel,Core i3,10th Gen,2.1,2.0,true,256.0,8,,14,921600.0,1.80,True,True,True,True
"ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook  (14 inch, Transparent Silver, 1.6 kg, With MS Office)",ASUS,34979,Intel,Core i3,11th Gen,3.0,2.0,true,256.0,8,,14,2073600.0,1.6,True,True,True,True
"ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen� 7 5800H 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) M3500QC-L1262TS Laptop  (15.6 inch, Quiet Blue, 1.65 kg, With MS Office)",ASUS,89990,AMD,Ryzen 7 Octa Core,5th Gen,3.2,8.0,true,1000.0,16,4 GB,15.6,2073600.0,1.65,True,True,True,True
"ASUS ASUS TUF Gaming F15 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 3060) FX566HM-AZ096TS Gaming Laptop  (15.6 inch, Eclipse Gray, 2.30 kg, With MS Office)",ASUS,139990,Intel,Core i9,11th Gen,2.5,8.0,true,1000.0,16,6 GB,15.6,2073600.0,2.30,True,True,True,True
"HP Pavilion Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-EC2150AX Gaming Laptop  (15.6 inch, Shadow Black & Ultra Violet, 1.98 kg)",HP,58990,AMD,Ryzen 5 Hexa Core,,2.40,6.0,true,512.0,8,4 GB,15.6,2073600.0,1.98,True,True,True,True
"HP x360 Core i3 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0009TU 2 in 1 Laptop  (14 inch, Mineral Silver, 1.49 Kg)",HP,50390,Intel,Core i3,11th Gen,3.7,4.0,true,256.0,8,,14,2073600.0,1.49,True,True,True,True
"DELL DELL INSPIRON 3515 2021 SERIES Ryzen 3 Dual Core AMD RYZEN 3 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3515 Laptop  (15.6 inch, Carbon Silver, With MS Office)",DELL,43990,AMD,Ryzen 3 Dual Core,,3.5,2.0,false,1000.0,8,,15.6,,,True,True,True,True
"HP Spectre x360 14 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 14-ea0077TU 2 in 1 Laptop  (13.5 inch, Poseidon Blue, 1.34 Kg)",HP,152999,Intel,Core i7,11th Gen,4.7,4.0,true,1000.0,16,,13.5,6000000.0,1.34,True,True,True,True
"HP Pavilion Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE0208AU Thin and Light Laptop  (13.3 Inch, Pale Rose Gold, 0.97 Kg, With MS Office)",HP,79790,AMD,Ryzen 7 Octa Core,,4.4,8.0,true,1000.0,16,,13.3,2304000.0,0.97,True,True,True,True
"HP Pavilion Aero Laptop Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE0206AU Thin and Light Laptop  (13.3 inch, Natural Silver, 0.97 kg, With MS Office)",HP,64790,AMD,Ryzen 5 Hexa Core,,4.2,6.0,true,512.0,16,,13.3,2304000.0,0.97,True,True,True,True
"HP Pavilion Gaming Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-EC2146AX Gaming Laptop  (15.6 inch, Shadow Black & Ultra Violet, 1.98 kg)",HP,79990,AMD,Ryzen 7 Octa Core,,3.10,8.0,true,512.0,16,4 GB,15.6,2073600.0,1.98,True,True,True,True
